raw_motor_0,raw_motor_1,raw_motor_2,raw_motor_3,motor_0,motor_1,motor_2,motor_3,x_expected,y_expected,z_expected,x_img,y_img,x_screen,y_screen
1.0908308,1.1848735,-1.3364438,0.3261032,143.0,58.0,127.0,69.0,0.08989695,0.17269042,0.08,135.5,321.25,-0.5765625,-0.33854166666666674
1.0908308,1.1848735,-1.3364438,0.3261032,143.0,58.0,127.0,69.0,0.08989694,0.17269042,0.08,135.5,321.25,-0.5765625,-0.33854166666666674
1.0908308,1.1848735,-1.3364438,0.3261032,143.0,58.0,127.0,69.0,0.08989694,0.17269042,0.08,135.5,321.25,-0.5765625,-0.33854166666666674
1.0908308,1.4343998,-1.6386306,0.37876368,143.0,73.0,144.0,72.0,0.07826113,0.15033823,0.08,174.75,332.75,-0.45390624999999996,-0.38645833333333335
1.0908308,1.7374932,-1.9379582,0.37499797,143.0,90.0,162.0,72.0,0.06436428,0.12364263,0.08,224.0,346.0,-0.30000000000000004,-0.44166666666666665
1.0908308,1.6541611,-1.8631831,0.3835549,143.0,85.0,157.0,72.0,0.06808137,0.1307831,0.08,211.0,342.5,-0.34062499999999996,-0.42708333333333326
1.0908308,1.4034688,-1.6038476,0.3749117,143.0,71.0,142.0,72.0,0.07971719,0.15313528,0.08,171.25,331.5,-0.46484375,-0.3812500000000001
1.0908308,1.4034688,-1.6038476,0.3749117,143.0,71.0,142.0,72.0,0.07971719,0.15313528,0.08,171.5,331.5,-0.46406250000000004,-0.3812500000000001
1.0908308,1.6541611,-1.8631831,0.3835549,143.0,85.0,157.0,72.0,0.06808137,0.1307831,0.08,208.75,342.0,-0.34765625,-0.42500000000000004
1.0908308,1.9192445,-2.0817986,0.33708704,143.0,100.0,170.0,70.0,0.056651767,0.10882703,0.08,246.5,352.75,-0.22968750000000004,-0.4697916666666666
1.0908308,1.9192445,-2.0817986,0.33708704,143.0,100.0,170.0,70.0,0.056651767,0.10882703,0.08,246.25,352.75,-0.23046875,-0.4697916666666666
1.3089969,1.9192445,-2.0817986,0.33708704,155.0,100.0,170.0,70.0,0.031754415,0.118509084,0.08,241.5,386.25,-0.24531250000000004,-0.609375
1.3089969,1.9192445,-2.0817986,0.33708704,155.0,100.0,170.0,70.0,0.031754415,0.118509084,0.08,241.5,386.25,-0.24531250000000004,-0.609375
1.3089969,1.654161,-1.8631829,0.3835549,155.0,85.0,157.0,72.0,0.038160935,0.14241853,0.08,204.25,385.5,-0.36171875,-0.60625
1.3089969,1.4034688,-1.6038476,0.3749117,155.0,71.0,142.0,72.0,0.04468303,0.16675933,0.08,161.75,385.25,-0.49453125,-0.6052083333333333
1.3089969,1.4034688,-1.6038476,0.3749117,155.0,71.0,142.0,72.0,0.04468303,0.16675933,0.08,162.0,385.5,-0.49375,-0.60625
1.3089969,1.654161,-1.8631829,0.3835549,155.0,85.0,157.0,72.0,0.038160935,0.14241853,0.08,201.75,385.25,-0.36953125,-0.6052083333333333
1.3089969,1.7374932,-1.9379582,0.37499797,155.0,90.0,162.0,72.0,0.03607743,0.13464278,0.08,217.75,385.0,-0.31953125000000004,-0.6041666666666667
1.3089969,1.4343998,-1.6386306,0.37876368,155.0,73.0,144.0,72.0,0.043866888,0.16371343,0.08,167.75,384.25,-0.47578125000000004,-0.6010416666666667
1.3089969,1.1848735,-1.3364437,0.32610318,155.0,58.0,127.0,69.0,0.050388984,0.18805423,0.08,124.25,383.75,-0.61171875,-0.5989583333333333
1.3089969,1.1848735,-1.3364437,0.32610318,155.0,58.0,127.0,69.0,0.050388984,0.18805423,0.08,124.0,383.25,-0.6125,-0.596875
1.3089969,1.1848733,-1.3364437,0.32610318,155.0,58.0,127.0,69.0,0.050388988,0.18805423,0.08,124.0,383.25,-0.6125,-0.596875
1.3089969,1.1848733,-1.3364437,0.32610318,155.0,58.0,127.0,69.0,0.050388988,0.18805423,0.08,124.0,383.25,-0.6125,-0.596875
1.3089969,1.4343997,-1.6386304,0.37876365,155.0,73.0,144.0,72.0,0.043866888,0.16371344,0.08,166.0,384.0,-0.48124999999999996,-0.6000000000000001
1.3089969,1.737493,-1.9379581,0.37499797,155.0,90.0,162.0,72.0,0.036077432,0.1346428,0.08,218.25,384.0,-0.31796875,-0.6000000000000001
1.3089969,1.737493,-1.9379581,0.37499797,155.0,90.0,162.0,72.0,0.036077432,0.1346428,0.08,218.25,384.0,-0.31796875,-0.6000000000000001
1.3089969,1.4343997,-1.6386304,0.37876365,155.0,73.0,144.0,72.0,0.043866888,0.16371344,0.08,168.0,383.0,-0.475,-0.5958333333333334
1.3089969,1.1848733,-1.3364437,0.32610318,155.0,58.0,127.0,69.0,0.050388988,0.18805423,0.08,124.75,382.0,-0.61015625,-0.5916666666666666
1.3089969,1.1848733,-1.3364437,0.32610318,155.0,58.0,127.0,69.0,0.050388988,0.18805423,0.08,124.75,382.0,-0.61015625,-0.5916666666666666
1.3089969,1.1848735,-1.3364437,0.32610318,155.0,58.0,127.0,69.0,0.050388984,0.18805423,0.08,124.75,382.0,-0.61015625,-0.5916666666666666
1.3089969,1.1848735,-1.3364437,0.32610318,155.0,58.0,127.0,69.0,0.050388984,0.18805423,0.08,124.75,382.0,-0.61015625,-0.5916666666666666
1.3089969,1.4343998,-1.6386306,0.37876368,155.0,73.0,144.0,72.0,0.043866888,0.16371343,0.08,166.25,383.0,-0.48046875,-0.5958333333333334
1.3089969,1.7374932,-1.9379582,0.37499797,155.0,90.0,162.0,72.0,0.03607743,0.13464278,0.08,217.75,383.5,-0.31953125000000004,-0.5979166666666667
1.3089969,1.654161,-1.8631829,0.3835549,155.0,85.0,157.0,72.0,0.038160935,0.14241853,0.08,203.75,383.5,-0.36328125,-0.5979166666666667
1.3089969,1.4034688,-1.6038476,0.3749117,155.0,71.0,142.0,72.0,0.04468303,0.16675933,0.08,162.75,382.75,-0.49140625000000004,-0.5947916666666666
1.3089969,1.4034688,-1.6038476,0.3749117,155.0,71.0,142.0,72.0,0.04468303,0.16675933,0.08,162.75,382.75,-0.49140625000000004,-0.5947916666666666
1.3089969,1.654161,-1.8631829,0.3835549,155.0,85.0,157.0,72.0,0.038160935,0.14241853,0.08,202.25,383.75,-0.36796874999999996,-0.5989583333333333
1.3089969,1.9192445,-2.0817986,0.33708704,155.0,100.0,170.0,70.0,0.031754415,0.118509084,0.08,241.25,384.5,-0.24609375,-0.6020833333333333
1.3089969,1.9192445,-2.0817986,0.33708704,155.0,100.0,170.0,70.0,0.031754415,0.118509084,0.08,241.25,384.25,-0.24609375,-0.6010416666666667
