motor_0,motor_1,motor_2,motor_3,x_img,y_img,x_screen,y_screen
1.0884248511648162,-0.876100233108703,0.5612248480173764,0.3148753674342378,171,347,-0.46562499999999996,-0.4458333333333333
1.0993712572234533,-0.69750015194469,0.29629492010680814,0.40120523286201903,180,353,-0.4375,-0.47083333333333344
1.1354655613271225,-0.3048716759323494,-0.2308790216533017,0.5357506976155384,203,370,-0.365625,-0.5416666666666667
1.2014881651940448,0.17352174098388898,-0.7325814383284789,0.5590597006238793,229,389,-0.28437500000000004,-0.6208333333333333
1.16992689189509,-0.03677548157806258,-0.5331475554827793,0.569923036996511,218,381,-0.31875,-0.5874999999999999
1.19618692103689,0.13954226272422143,-0.702605569248943,0.563063307285059,227,388,-0.290625,-0.6166666666666667
1.1811414614386242,0.04046137869920824,-0.6102762415608722,0.5698148627693823,222,384,-0.30625,-0.6000000000000001
1.129107670728623,-0.36221400777485857,-0.15962281128743494,0.5218368190377886,199,367,-0.37812500000000004,-0.5291666666666666
1.1140813630379012,-0.514081393086661,0.03915087237823346,0.4749305206726028,190,361,-0.40625,-0.5041666666666667
1.1291076707284415,-0.36221403912445455,-0.15962277484528276,0.5218368139817177,199,367,-0.37812500000000004,-0.5291666666666666
1.1811414614387703,0.0404612182556209,-0.6102761278248584,0.5698149098939702,222,384,-0.30625,-0.6000000000000001
1.1696234108410697,-0.03891535808194182,-0.5309461389054139,0.5698614969649264,218,381,-0.31875,-0.5874999999999999
1.1481337142393995,-0.1993072887025598,-0.3561483860934116,0.555455674785743,209,374,-0.34687500000000004,-0.5583333333333333
1.1696234108423784,-0.038915384822905824,-0.5309461178554792,0.5698615027215377,218,381,-0.31875,-0.5874999999999999
1.5642682091949733,-0.20924977222480973,-0.34468737961901746,0.5539371518331597,198,423,-0.38125,-0.7625
1.5429590601031435,-0.3603974415640193,-0.1619135151385231,0.5223109566926967,187,420,-0.415625,-0.75
1.5642682091887259,-0.20924978342760311,-0.34468736859060534,0.5539371520280181,198,423,-0.38125,-0.7625
1.570756048027555,-0.14233930763663258,-0.4214942313040238,0.5638446861361686,203,424,-0.365625,-0.7666666666666666
1.5237683475932797,-0.5211947152798078,0.04879561837116229,0.47239909682486536,176,417,-0.44999999999999996,-0.7375
1.508391610691198,-0.6786278842626334,0.26907608802319044,0.40955179584494494,165,414,-0.484375,-0.7250000000000001
1.523768347607771,-0.5211949272420611,0.04879589748167494,0.4723990298154191,176,417,-0.44999999999999996,-0.7375
1.5707560486786072,-0.1423529195512757,-0.42148980123192215,0.5638538082631003,203,424,-0.365625,-0.7666666666666666
1.5707963267948966,-0.04902359713085524,-0.5205002128567153,0.5695238099974997,209,424,-0.34687500000000004,-0.7666666666666666
1.564566386064712,-0.20728004502014408,-0.3469636173536375,0.5542436623640481,198,423,-0.38125,-0.7625
1.5707963267948966,-0.019407605297310993,-0.5508863007966553,0.570293906130326,211,424,-0.34062499999999996,-0.7666666666666666
1.5302156147962522,-0.46372095598388285,-0.028304890615256706,0.49202584654628073,180,418,-0.4375,-0.7416666666666667
1.493146577343665,-0.882489801580354,0.570924718998714,0.31156504827245873,153,411,-0.521875,-0.7124999999999999
1.4816769005742472,-1.1075139958148272,0.9203449455773657,0.1871676729447774,142,408,-0.55625,-0.7
1.4931466001074385,-0.882797973937495,0.5713972655296132,0.3114007723724057,152,411,-0.525,-0.7124999999999999
1.4990126732548525,-0.7959003557785526,0.44070808088977664,0.3551922776645787,158,412,-0.50625,-0.7166666666666666
1.4708959034729934,-1.3899306876428092,1.3721969184661265,0.017669077498832623,135,405,-0.578125,-0.6875
1.461920587989754,-1.5107389809584044,1.5634590598050253,-0.05297371470431743,135,403,-0.578125,-0.6791666666666667
1.4708969928210605,-1.5094793880152253,1.5678759793402564,-0.05846082479491033,134,405,-0.58125,-0.6875
1.4990461585419943,-1.3729770674798134,1.3632919460516009,0.010002638848913014,133,411,-0.584375,-0.7124999999999999
1.4931467803992904,-0.8852399031194949,0.5751433064189678,0.31009743986272775,152,411,-0.525,-0.7124999999999999
1.4816769020446825,-1.1075407081349877,0.9203876840462917,0.18715165562297698,142,408,-0.55625,-0.7
1.493146600110626,-0.8827980172257813,0.5713973319104136,0.31140074929369693,152,411,-0.525,-0.7124999999999999
1.5302156148093824,-0.4637211554582098,-0.028304638186672566,0.49202579375344263,180,418,-0.4375,-0.7416666666666667
1.5707963267948966,-0.019407641230447224,-0.5508862732406343,0.5702939145972219,211,424,-0.34062499999999996,-0.7666666666666666
1.5707963267948966,0.10024326521473981,-0.6668677121423341,0.5666244470024038,218,424,-0.31875,-0.7666666666666666
1.5499298252868154,-0.3084384429339028,-0.2265110654995306,0.5349495084120299,191,421,-0.40312499999999996,-0.7541666666666667
1.5308172493531753,-0.45855682597409636,-0.035138337926149385,0.4936951638804896,180,418,-0.4375,-0.7416666666666667
1.553685291915927,-0.28154102484551485,-0.25923586526985587,0.540776890126144,193,422,-0.396875,-0.7583333333333333
1.5043563813737766,-0.726491266643824,0.3384174296210811,0.3880738350955645,162,413,-0.49375,-0.7208333333333334
1.474781013941637,-1.2904890947102967,1.2123670498123154,0.07809980037203897,137,406,-0.571875,-0.6916666666666667
1.4653908806618028,-1.4937983060033722,1.5382591639002448,-0.044634808940956054,134,404,-0.58125,-0.6833333333333333
1.4747845606624304,-1.4872385779806077,1.5342390924226728,-0.046990377484005696,134,406,-0.58125,-0.6916666666666667
1.4795452562535427,-1.4307290724031347,1.4448592501491657,-0.01404751904456139,134,407,-0.58125,-0.6958333333333333
1.4564618342832816,-1.5170514590457633,1.5698668869518428,-0.053199279324003264,135,402,-0.578125,-0.675
1.45646183435518,-1.517617939206656,1.5707895065566964,-0.05355571254250048,135,402,-0.578125,-0.675
1.4795457145949673,-1.5074289400582959,1.5707963267948966,-0.0633470710848104,134,407,-0.58125,-0.6958333333333333
1.4747845984728558,-1.5093112637068655,1.570446379663225,-0.06112421898504661,134,406,-0.58125,-0.6916666666666667
1.4653909098956186,-1.5136430063072117,1.5706944416834374,-0.057229869759438695,134,404,-0.58125,-0.6833333333333333
1.4747845984765142,-1.5095299705457113,1.5707963267948966,-0.06126426649495069,134,406,-0.58125,-0.6916666666666667
1.5043975058464587,-1.5038352081971897,1.5707963267948966,-0.07958676909585626,133,412,-0.584375,-0.7166666666666666
1.5537156140114343,-1.5707963267948966,1.5707963267948966,-0.6156458758483672,139,413,-0.565625,-0.7208333333333334
1.5308657177029479,-1.5707963267948966,1.5707963267948966,-0.38740588932204134,137,410,-0.571875,-0.7083333333333333
1.5499606034922984,-1.5707963267948966,1.5707963267948966,-0.5987142267898273,139,412,-0.565625,-0.7166666666666666
1.4931738796383864,-1.5455001903388401,1.5707963267948966,-0.09817813560830704,136,406,-0.575,-0.6916666666666667
1.4816887068521412,-1.507585911662076,1.5707963267948966,-0.0650056627266872,134,407,-0.58125,-0.6958333333333333
1.4931740517676442,-1.5019082709670692,1.5707963267948966,-0.06980812212920148,133,410,-0.584375,-0.7083333333333333
1.499047497846799,-1.4997185132616249,1.5707963267948966,-0.07279988506397826,133,411,-0.584375,-0.7124999999999999
1.4708969930796634,-1.5109298384998295,1.5702517231918438,-0.059386243508032205,134,405,-0.58125,-0.6875
1.461920589681865,-1.515206861392092,1.570751684487617,-0.05579998993188667,135,403,-0.578125,-0.6791666666666667
1.4708969930953384,-1.5112645090710355,1.5707963267948966,-0.059599769792691264,134,405,-0.58125,-0.6875
1.4990474969280723,-1.501379644409291,1.5707963267948966,-0.07388686756713168,133,411,-0.584375,-0.7124999999999999
1.4931740517883798,-1.5018208876945098,1.5707963267948966,-0.06975123135373469,133,410,-0.584375,-0.7083333333333333
1.4816887069165368,-1.5049439850137365,1.5683817412755627,-0.06330315386388613,134,408,-0.58125,-0.7
1.4931737107111194,-1.4368413892906855,1.4645876259322343,-0.0274614222066563,133,410,-0.584375,-0.7083333333333333
1.5302156152847053,-0.4637275700085102,-0.028296520740374136,0.49202409604805214,180,418,-0.4375,-0.7416666666666667
1.5707963267948966,-0.019407641231377674,-0.5508862732399202,0.5702939145974405,211,424,-0.34062499999999996,-0.7666666666666666
1.5645663860699672,-0.20728004403235858,-0.3469636183236948,0.5542436623445062,198,423,-0.38125,-0.7625
1.5707963267948966,-0.04902360345138859,-0.520500207813178,0.5695238112898294,209,424,-0.34687500000000004,-0.7666666666666666
1.5707549475387739,-0.13171439990872671,-0.4310523591018417,0.5627552376185001,203,424,-0.365625,-0.7666666666666666
1.5237683475918293,-0.5211947127339517,0.048795615018797034,0.4723990976297074,176,417,-0.44999999999999996,-0.7375
1.5083916106898014,-0.6786278842626206,0.2690760880231719,0.4095517958449505,165,414,-0.484375,-0.7250000000000001
1.5237683476072659,-0.5211949272420581,0.0487958974816696,0.4723990298154216,176,417,-0.44999999999999996,-0.7375
1.5707560486779863,-0.14235291955153243,-0.4214898012319615,0.5638538082634879,203,424,-0.365625,-0.7666666666666666
1.5642682091884779,-0.20924977579555384,-0.3446873761038565,0.5539371518952694,198,423,-0.38125,-0.7625
1.5429590601040337,-0.3603974415640205,-0.16191351513852048,0.5223109566926954,187,420,-0.415625,-0.75
1.5642682091928533,-0.20924978342760656,-0.3446873685906009,0.553937152028017,198,423,-0.38125,-0.7625
