motor_control,world_x,world_y,world_z,world_p,world_q,world_r,x_img,y_img,x_screen,y_screen
"0:150.0,1:60.0,2:120.0,3:150.0,4:10.0,5:10.0",0.12229489428448814,0.1443585834515615,0.1757276810248132,0.9809794800226107,-0.4478484141150858,1.2887041054420572,191,372,-0.40312499999999996,-0.55
"0:150.0,1:60.0,2:150.0,3:10.0,4:10.0,5:10.0",0.12879253339439914,0.15559873278761155,0.1898553958711139,-0.801352459418929,0.39356574902250296,1.2151515395042927,178,370,-0.44375,-0.5416666666666667
"0:150.0,1:60.0,2:150.0,3:30.0,4:10.0,5:10.0",0.13019259316045453,0.15802067106144446,0.2015145996474103,-0.4650822365027041,0.25367862603561536,1.1070383085592075,173,371,-0.459375,-0.5458333333333334
"0:150.0,1:60.0,2:150.0,3:60.0,4:10.0,5:10.0",0.12840618406151905,0.15493039400731928,0.21910200174285152,-0.0013295942409213596,0.0007686036043814545,1.046655365967193,171,376,-0.46562499999999996,-0.5666666666666667
"0:150.0,1:60.0,2:150.0,3:90.0,4:10.0,5:10.0",0.12245952953919945,0.14464338302530716,0.23254336775513165,0.4620899470382477,-0.2522283349695913,1.1062894438921218,178,385,-0.44375,-0.6041666666666667
"0:150.0,1:60.0,2:150.0,3:120.0,4:10.0,5:10.0",0.11394612242704698,0.12991619278273767,0.23824312079626978,0.9809794800226113,-0.44784841411508614,1.2887041054420576,191,395,-0.40312499999999996,-0.6458333333333333
"0:150.0,1:60.0,2:170.0,3:10.0,4:10.0,5:10.0",0.11625435933763004,0.1339091704072372,0.2348257594353478,-0.4639819078202758,0.25314570175092976,1.1067624466591848,188,392,-0.4125,-0.6333333333333333
"0:150.0,1:60.0,2:170.0,3:30.0,4:10.0,5:10.0",0.11557535054474882,0.13273456527706715,0.24673887132499914,-0.15311767488820685,0.08794049931235286,1.0534049873229234,186,396,-0.41874999999999996,-0.6499999999999999
"0:150.0,1:60.0,2:170.0,3:60.0,4:10.0,5:10.0",0.11088761389124926,0.12462533373278567,0.26204649266325447,0.30372852639671033,-0.17119810117022533,1.0729181289502883,190,405,-0.40625,-0.6875
"0:150.0,1:60.0,2:170.0,3:90.0,4:10.0,5:10.0",0.10299959440131434,0.1109799903191541,0.27061616983794523,0.7992735541648521,-0.3928516222876052,1.2143549979388164,203,416,-0.365625,-0.7333333333333334
"0:150.0,1:90.0,2:10.0,3:120.0,4:10.0,5:10.0",0.0654432878885764,0.04601200939982368,0.015109374424389484,-0.8013522924541218,0.39356569174667316,1.215151475475967,287,386,-0.10312500000000002,-0.6083333333333334
"0:150.0,1:90.0,2:10.0,3:150.0,4:10.0,5:10.0",0.06676320370121812,0.048295308086335226,0.03285479036741523,-0.3055555608786716,0.17217622287491782,1.0732302686842872,284,388,-0.11250000000000004,-0.6166666666666667
"0:150.0,1:90.0,2:10.0,3:170.0,4:10.0,5:10.0",0.06504901963702686,0.045329971824181456,0.04438769765840178,-0.0004441128535976882,0.00025673012005594673,1.0466549120102036,286,391,-0.10624999999999996,-0.6291666666666667
"0:150.0,1:90.0,2:30.0,3:90.0,4:10.0,5:10.0",0.08432997493525701,0.07868375051640339,0.024529148846900543,-0.9844330056600156,0.448747891275735,1.2902009769887728,263,374,-0.17812499999999998,-0.5583333333333333
"0:150.0,1:90.0,2:30.0,3:120.0,4:10.0,5:10.0",0.08718356944861666,0.08362013247485318,0.04153927963245502,-0.46508208451917366,0.2536785524555991,1.1070382704164312,258,374,-0.19374999999999998,-0.5583333333333333
"0:150.0,1:90.0,2:30.0,3:150.0,4:10.0,5:10.0",0.08539846131627371,0.08053210593949839,0.059121455229008996,-0.0014752808996219694,0.0008528211488796535,1.0466554840771578,259,379,-0.19062500000000004,-0.5791666666666666
"0:150.0,1:90.0,2:30.0,3:170.0,4:10.0,5:10.0",0.08182020017762505,0.07434213618564245,0.06879719387812752,0.3035784871838974,-0.17111773646309736,1.0728925737519777,263,384,-0.17812499999999998,-0.6000000000000001
"0:150.0,1:90.0,2:60.0,3:60.0,4:10.0,5:10.0",0.1072610467811007,0.11835180034543019,0.07025057255877978,-0.9842535451794678,0.4487012843795874,1.2901231240280502,229,365,-0.28437500000000004,-0.5208333333333333
"0:150.0,1:90.0,2:60.0,3:90.0,4:10.0,5:10.0",0.11011320887632121,0.12328570438943685,0.08726166827584225,-0.46492645642641384,0.25360320357425864,1.106999218658452,223,365,-0.303125,-0.5208333333333333
"0:150.0,1:90.0,2:60.0,3:120.0,4:10.0,5:10.0",0.10832661859293075,0.12019511390757301,0.1048432428202554,-0.0013294518298654953,0.0007685212803610812,1.0466553658577407,223,370,-0.303125,-0.5416666666666667
"0:150.0,1:90.0,2:60.0,3:150.0,4:10.0,5:10.0",0.10237996534271379,0.10990810512614851,0.11828460372932476,0.4620899470382475,-0.25222833496959146,1.1062894438921216,230,377,-0.28125,-0.5708333333333333
"0:150.0,1:90.0,2:60.0,3:170.0,4:10.0,5:10.0",0.09685952441936443,0.10035839340321401,0.12308745025578363,0.7992735541648518,-0.392851622287605,1.214354997938816,237,383,-0.259375,-0.5958333333333334
"0:150.0,1:90.0,2:90.0,3:30.0,4:10.0,5:10.0",0.11567225166085347,0.1329021927795467,0.13272688244355754,-0.9844330056600151,0.44874789127573456,1.2902009769887728,209,369,-0.34687500000000004,-0.5375000000000001
"0:150.0,1:90.0,2:90.0,3:60.0,4:10.0,5:10.0",0.11852602591080158,0.13783888566109637,0.14974284019298606,-0.46492645642641395,0.2536032035742586,1.1069992186584523,202,370,-0.36875,-0.5416666666666667
"0:150.0,1:90.0,2:90.0,3:90.0,4:10.0,5:10.0",0.1167394343565488,0.13474829298079088,0.16732441983563065,-0.0013293095577481054,0.0007684390366570839,1.0466553657484081,201,375,-0.37187499999999996,-0.5625
"0:150.0,1:90.0,2:90.0,3:120.0,4:10.0,5:10.0",0.11079277999854306,0.12446128228302239,0.18076577879514288,0.4620900989078742,-0.25222840865975443,1.1062894817930768,207,384,-0.353125,-0.6000000000000001
"0:150.0,1:90.0,2:90.0,3:150.0,4:10.0,5:10.0",0.10227937241994196,0.10973409123355211,0.18646552903776695,0.9809796551293516,-0.44784845985979466,1.2887041812680324,220,393,-0.3125,-0.6375
"0:150.0,1:90.0,2:120.0,3:10.0,4:10.0,5:10.0",0.10877701036403359,0.12097423855287204,0.20059324604010248,-0.8013522924541217,0.3935656917466727,1.215151475475967,207,391,-0.353125,-0.6291666666666667
"0:150.0,1:90.0,2:120.0,3:30.0,4:10.0,5:10.0",0.1101770691702555,0.12339617516630633,0.21225245027656775,-0.4650820845191734,0.25367855245559856,1.1070382704164312,203,392,-0.365625,-0.6333333333333333
"0:150.0,1:90.0,2:120.0,3:60.0,4:10.0,5:10.0",0.10839065862345329,0.12030589560754233,0.229839851784855,-0.0013294518298659914,0.0007685212803610515,1.0466553658577413,202,399,-0.36875,-0.6625000000000001
"0:150.0,1:90.0,2:120.0,3:90.0,4:10.0,5:10.0",0.10244400299458546,0.11001888271133221,0.24328121584259868,0.4620900989078741,-0.25222840865975404,1.1062894817930762,209,408,-0.34687500000000004,-0.7
"0:150.0,1:90.0,2:120.0,3:120.0,4:10.0,5:10.0",0.09393059541320611,0.09529169165705552,0.24898096608556478,0.9809796553003546,-0.4478484599044672,1.2887041813420814,223,419,-0.303125,-0.7458333333333333
"0:150.0,1:90.0,2:150.0,3:10.0,4:10.0,5:10.0",0.08722347942721613,0.08368917203084432,0.26413838641571036,-0.3055555608786721,0.17217622287491718,1.073230268684287,233,431,-0.271875,-0.7958333333333334
"0:150.0,1:90.0,2:150.0,3:30.0,4:10.0,5:10.0",0.08551851428845335,0.08073978342241253,0.27563435030570405,-0.0014752808996218861,0.0008528211488795091,1.046655484077158,234,437,-0.26875000000000004,-0.8208333333333333
"0:150.0,1:90.0,2:150.0,3:60.0,4:10.0,5:10.0",0.0795705586237772,0.07045052161757871,0.28908093712650657,0.46208994703824746,-0.2522283349695914,1.1062894438921222,242,448,-0.24375000000000002,-0.8666666666666667
"0:150.0,1:90.0,2:150.0,3:90.0,4:10.0,5:10.0",0.0710571486665251,0.05572332645332273,0.29478069051780487,0.9809796551293507,-0.44784845985979427,1.2887041812680315,258,460,-0.19374999999999998,-0.9166666666666667
"0:150.0,1:90.0,2:170.0,3:10.0,4:10.0,5:10.0",0.0651121471654085,0.04543917500303977,0.2905581373042075,-0.0004441128535975346,0.0002567301200554582,1.046654912010204,269,464,-0.15937500000000004,-0.9333333333333333
"0:150.0,1:90.0,2:170.0,3:30.0,4:10.0,5:10.0",0.06154310495218816,0.039265152902905505,0.30019693255233304,0.3035784871838976,-0.17111773646309766,1.0728925737519783,276,470,-0.13749999999999996,-0.9583333333333333
"0:150.0,1:120.0,2:10.0,3:90.0,4:10.0,5:10.0",0.07476742807065573,0.062141672236434416,0.03176904042979115,-0.8013522924541217,0.39356569174667305,1.215151475475967,274,382,-0.14375000000000004,-0.5916666666666666
"0:150.0,1:120.0,2:10.0,3:120.0,4:10.0,5:10.0",0.07608734388298002,0.06442497092239688,0.049514456378342675,-0.30555556073553214,0.1721762227983217,1.073230268659763,271,384,-0.15312499999999996,-0.6000000000000001
"0:150.0,1:120.0,2:10.0,3:150.0,4:10.0,5:10.0",0.0727900300629524,0.05872100689514977,0.06620121560784559,0.15118340383578546,-0.08684368478215997,1.053236162339634,275,390,-0.140625,-0.625
"0:150.0,1:120.0,2:10.0,3:170.0,4:10.0,5:10.0",0.06841963050451227,0.05116073109895041,0.07447656661677855,0.4630341998686341,-0.25268634334121237,1.106525303311323,280,395,-0.125,-0.6458333333333333
"0:150.0,1:120.0,2:30.0,3:60.0,4:10.0,5:10.0",0.08723315058748998,0.0837059019975576,0.059530606278215256,-0.9844331809183274,0.44874793678412955,1.2902010530224461,256,378,-0.19999999999999996,-0.575
"0:150.0,1:120.0,2:30.0,3:90.0,4:10.0,5:10.0",0.09008674667541958,0.0886422866798275,0.07654074181158317,-0.46508208451917354,0.2536785524555992,1.1070382704164312,251,379,-0.21562499999999996,-0.5791666666666666
"0:150.0,1:120.0,2:30.0,3:120.0,4:10.0,5:10.0",0.0883016385418361,0.08555426014232674,0.0941229174131164,-0.0014752807606836756,0.000852821068563814,1.046655484077039,252,384,-0.21250000000000002,-0.6000000000000001
"0:150.0,1:120.0,2:30.0,3:150.0,4:10.0,5:10.0",0.08235611848096773,0.07526921164482808,0.10756627957610203,0.4619344355678977,-0.2521528733182088,1.106250639757474,259,391,-0.19062500000000004,-0.6291666666666667
"0:150.0,1:120.0,2:30.0,3:170.0,4:10.0,5:10.0",0.07683608251527417,0.06572020045087798,0.11237098403021041,0.7991026876231881,-0.39279284092436917,1.2142895907040512,266,397,-0.16874999999999996,-0.6541666666666666
"0:150.0,1:120.0,2:60.0,3:30.0,4:10.0,5:10.0",0.09565124632070789,0.09826821479546927,0.12202998046106554,-0.9844331809183272,0.4487479367841293,1.2902010530224461,239,384,-0.25312500000000004,-0.6000000000000001
"0:150.0,1:120.0,2:60.0,3:60.0,4:10.0,5:10.0",0.09850502197011234,0.10320491009791369,0.13904593727343537,-0.464926608255736,0.2536032770882295,1.1069992567514528,233,385,-0.271875,-0.6041666666666667
"0:150.0,1:120.0,2:60.0,3:90.0,4:10.0,5:10.0",0.09671843186183529,0.10011431991897533,0.15662751750272072,-0.0013294518298651514,0.0007685212803611516,1.0466553658577407,233,390,-0.271875,-0.625
"0:150.0,1:120.0,2:60.0,3:120.0,4:10.0,5:10.0",0.09077177860929773,0.08982731113353636,0.17006887841486204,0.46208994718641344,-0.25222833504148395,1.106289443929098,240,399,-0.25,-0.6625000000000001
"0:150.0,1:120.0,2:60.0,3:150.0,4:10.0,5:10.0",0.08225837149946584,0.0751001208949813,0.17576863145292812,0.9809794800226117,-0.44784841411508614,1.2887041054420576,252,408,-0.21250000000000002,-0.7
"0:150.0,1:120.0,2:90.0,3:10.0,4:10.0,5:10.0",0.08875600660898202,0.08634026331082019,0.18989636934705176,-0.8013522924541219,0.3935656917466731,1.2151514754759676,241,406,-0.24687499999999996,-0.6916666666666667
"0:150.0,1:120.0,2:90.0,3:30.0,4:10.0,5:10.0",0.09015606541520402,0.0887621999242546,0.20155557358351717,-0.46508208451917327,0.25367855245559934,1.1070382704164314,237,408,-0.259375,-0.7
"0:150.0,1:120.0,2:90.0,3:60.0,4:10.0,5:10.0",0.08836965486840188,0.08567192036549061,0.2191429750918043,-0.0013294518298653177,0.00076852128036144,1.0466553658577407,237,415,-0.259375,-0.7291666666666667
"0:150.0,1:120.0,2:90.0,3:90.0,4:10.0,5:10.0",0.082422999239534,0.07538490746928057,0.23258433914954793,0.4620900989078743,-0.2522284086597535,1.106289481793076,245,425,-0.234375,-0.7708333333333333
"0:150.0,1:120.0,2:90.0,3:120.0,4:10.0,5:10.0",0.07390959165815458,0.060657716415003865,0.23828408939251397,0.9809796553003544,-0.447848459904467,1.2887041813420808,259,435,-0.19062500000000004,-0.8125
"0:150.0,1:120.0,2:120.0,3:10.0,4:10.0,5:10.0",0.06720247566315794,0.04905519677321229,0.25344150973823365,-0.3055555607355325,0.1721762227983221,1.0732302686597637,269,447,-0.15937500000000004,-0.8625
"0:150.0,1:120.0,2:120.0,3:30.0,4:10.0,5:10.0",0.06549751052347214,0.04610580816318335,0.2649374736276806,-0.001475280760684172,0.000852821068563785,1.0466554840770392,271,453,-0.15312499999999996,-0.8875
"0:150.0,1:120.0,2:120.0,3:60.0,4:10.0,5:10.0",0.059549554857715875,0.0358165463564813,0.278384060446576,0.4620899471864133,-0.252228335041484,1.106289443929098,281,465,-0.12187499999999996,-0.9375
"0:150.0,1:120.0,2:120.0,3:90.0,4:10.0,5:10.0",0.051036144900006186,0.021089351191433355,0.28408381383514447,0.9809796553003541,-0.44784845990446737,1.2887041813420808,299,472,-0.06562500000000004,-0.9666666666666666
"0:150.0,1:150.0,2:10.0,3:60.0,4:10.0,5:10.0",0.07867372187920266,0.06889909982141099,0.05551199394717145,-0.8013524594189291,0.39356574902250296,1.2151515395042924,268,383,-0.16249999999999998,-0.5958333333333334
"0:150.0,1:150.0,2:10.0,3:90.0,4:10.0,5:10.0",0.07999363882744184,0.07118240047237213,0.07325741512039284,-0.30555556087867136,0.17217622287491777,1.0732302686842872,265,386,-0.171875,-0.6083333333333334
"0:150.0,1:150.0,2:10.0,3:120.0,4:10.0,5:10.0",0.07669632500709676,0.06547843644457604,0.08994417435542164,0.1511834038357855,-0.0868436847821604,1.0532361623396342,268,392,-0.16249999999999998,-0.6333333333333333
"0:150.0,1:150.0,2:10.0,3:150.0,4:10.0,5:10.0",0.06966524321378113,0.05331549417984774,0.10110133088904938,0.6279102843791388,-0.32737316186408655,1.153807952365639,277,400,-0.13437500000000002,-0.6666666666666667
"0:150.0,1:150.0,2:10.0,3:170.0,4:10.0,5:10.0",0.06380960570633891,0.04318593189913381,0.10390187978500345,0.982069293436142,-0.44813284519006447,1.289176163968681,284,405,-0.11250000000000004,-0.6875
"0:150.0,1:150.0,2:30.0,3:30.0,4:10.0,5:10.0",0.08098742895622603,0.07290154018869831,0.09273853940701937,-0.9846128248979954,0.44879457661910105,1.2902789931418719,262,389,-0.18125000000000002,-0.6208333333333333
"0:150.0,1:150.0,2:30.0,3:60.0,4:10.0,5:10.0",0.08384263900947314,0.07784071684061833,0.10975353549164163,-0.4650822365027039,0.2536786260356154,1.107038308559207,257,391,-0.19687500000000002,-0.6291666666666667
"0:150.0,1:150.0,2:30.0,3:90.0,4:10.0,5:10.0",0.08205753105289432,0.07475269060931486,0.12733571677856048,-0.0014752808996214052,0.0008528211488797865,1.046655484077158,257,396,-0.19687500000000002,-0.6499999999999999
"0:150.0,1:150.0,2:30.0,3:120.0,4:10.0,5:10.0",0.07611201099078538,0.06446764210966999,0.14077907894652517,0.46193443556789776,-0.2521528733182086,1.1062506397574743,265,404,-0.171875,-0.6833333333333333
"0:150.0,1:150.0,2:30.0,3:150.0,4:10.0,5:10.0",0.0675990844906294,0.049741283269171765,0.14648169723456558,0.9807999994896689,-0.44780151945148117,1.288626389293423,277,413,-0.13437500000000002,-0.7208333333333334
"0:150.0,1:150.0,2:60.0,3:10.0,4:10.0,5:10.0",0.07409381906161024,0.06097640809543044,0.16063082667341405,-0.8013524594189291,0.3935657490225031,1.2151515395042927,266,411,-0.16874999999999996,-0.7124999999999999
"0:150.0,1:150.0,2:60.0,3:30.0,4:10.0,5:10.0",0.07549387882766558,0.06339834636926332,0.17229003044971042,-0.4650822365027042,0.2536786260356155,1.1070383085592073,263,413,-0.17812499999999998,-0.7208333333333334
"0:150.0,1:150.0,2:60.0,3:60.0,4:10.0,5:10.0",0.07370746972873012,0.060308069315138185,0.18987743254515158,-0.001329594240921235,0.0007686036043814618,1.0466553659671924,264,420,-0.17500000000000004,-0.75
"0:150.0,1:150.0,2:60.0,3:90.0,4:10.0,5:10.0",0.06776081520641056,0.05002105833312617,0.2033187985574318,0.4620899470382475,-0.2522283349695912,1.1062894438921216,272,429,-0.15000000000000002,-0.7875000000000001
"0:150.0,1:150.0,2:60.0,3:120.0,4:10.0,5:10.0",0.05924740809425809,0.03529386809055657,0.2090185515985698,0.980979480022611,-0.4478484141150858,1.288704105442057,286,439,-0.10624999999999996,-0.8291666666666666
"0:150.0,1:150.0,2:90.0,3:10.0,4:10.0,5:10.0",0.05254028412439789,0.023691334653191606,0.22417599009684477,-0.30555556087867164,0.1721762228749181,1.0732302686842872,296,451,-0.07499999999999996,-0.8791666666666667
"0:150.0,1:150.0,2:90.0,3:30.0,4:10.0,5:10.0",0.05083531898563516,0.02074194604475968,0.23567195398683852,-0.001475280899621544,0.0008528211488800269,1.046655484077158,299,457,-0.06562500000000004,-0.9041666666666666
"0:150.0,1:150.0,2:90.0,3:60.0,4:10.0,5:10.0",0.04488736332095891,0.010452684239926069,0.24911854080764095,0.4620899470382476,-0.2522283349695907,1.1062894438921216,308,468,-0.03749999999999998,-0.95
"0:150.0,1:170.0,2:10.0,3:30.0,4:10.0,5:10.0",0.07623729312424675,0.06468436542494345,0.06683313526484069,-0.9833427219798088,0.4484645121414694,1.2897281099343116,270,387,-0.15625,-0.6125
"0:150.0,1:170.0,2:10.0,3:60.0,4:10.0,5:10.0",0.07908235866300485,0.06960599326322985,0.08385491436422739,-0.4639819078202757,0.2531457017509301,1.106762446659184,265,389,-0.171875,-0.6208333333333333
"0:150.0,1:170.0,2:10.0,3:90.0,4:10.0,5:10.0",0.07728677138928619,0.0664998390491932,0.10143283482055615,-0.00044411285359746634,0.00025673012005556194,1.046654912010204,266,394,-0.16874999999999996,-0.6416666666666666
"0:150.0,1:170.0,2:10.0,3:120.0,4:10.0,5:10.0",0.07133324207469222,0.05620093548735129,0.11486203777353138,0.46303419986863437,-0.25268634334121237,1.1065253033113227,273,402,-0.14687499999999998,-0.675
"0:150.0,1:170.0,2:10.0,3:150.0,4:10.0,5:10.0",0.06281692233237453,0.041468706738108534,0.1205443921941802,0.9820692934361427,-0.4481328451900648,1.2891761639686814,285,410,-0.109375,-0.7083333333333333
"0:150.0,1:170.0,2:30.0,3:10.0,4:10.0,5:10.0",0.0724938711113975,0.058208686837596876,0.1094244297397052,-0.9833427219798091,0.44846451214146893,1.2897281099343112,272,400,-0.15000000000000002,-0.6666666666666667
"0:150.0,1:170.0,2:30.0,3:30.0,4:10.0,5:10.0",0.07488775120414792,0.062349817066584476,0.12041912680584044,-0.6302145895220933,0.32833855213557767,1.154549970882628,268,400,-0.16249999999999998,-0.6666666666666667
"0:150.0,1:170.0,2:30.0,3:60.0,4:10.0,5:10.0",0.07465992785727439,0.06195570954571322,0.13835932072874316,-0.15311767488820724,0.08794049931235312,1.0534049873229234,267,405,-0.16562500000000002,-0.6875
"0:150.0,1:170.0,2:30.0,3:90.0,4:10.0,5:10.0",0.06997430716321668,0.053850138361712485,0.15366292454354624,0.3035784871838975,-0.17111773646309722,1.0728925737519779,273,413,-0.14687499999999998,-0.7208333333333334
"0:150.0,1:170.0,2:30.0,3:120.0,4:10.0,5:10.0",0.06208701227406291,0.04020604842197374,0.16223525251650084,0.7991026876231879,-0.3927928409243692,1.2142895907040512,284,422,-0.11250000000000004,-0.7583333333333333
"0:150.0,1:170.0,2:60.0,3:10.0,4:10.0,5:10.0",0.056794059805857375,0.03104986489670898,0.17951248200615605,-0.4639819078202757,0.25314570175093015,1.1067624466591843,291,432,-0.09062499999999996,-0.8
"0:150.0,1:170.0,2:60.0,3:30.0,4:10.0,5:10.0",0.056115051012976244,0.029875259766538848,0.19142559389580732,-0.15311767488820677,0.08794049931235298,1.0534049873229232,292,436,-0.08750000000000002,-0.8166666666666667
"0:150.0,1:170.0,2:60.0,3:60.0,4:10.0,5:10.0",0.05142731435947663,0.02176602822225733,0.2067332152340627,0.3037285263967104,-0.17119810117022544,1.0729181289502883,299,446,-0.06562500000000004,-0.8583333333333334
"0:150.0,1:170.0,2:60.0,3:90.0,4:10.0,5:10.0",0.04353929486954167,0.00812068480862585,0.2153028924087534,0.7992735541648515,-0.3928516222876052,1.214354997938816,311,456,-0.028124999999999956,-0.8999999999999999
"0:150.0,1:170.0,2:90.0,3:10.0,4:10.0,5:10.0",0.02566736666360654,-0.022795643192960013,0.22450703275384987,-0.00044411285359783785,0.0002567301200555396,1.0466549120102038,341,472,0.06562500000000004,-0.9666666666666666
"0:150.0,1:170.0,2:90.0,3:30.0,4:10.0,5:10.0",0.022098324450386356,-0.02896966529309429,0.2341458280019755,0.3035784871838976,-0.1711177364630978,1.0728925737519779,349,476,0.09062499999999996,-0.9833333333333334
"0:170.0,1:10.0,2:120.0,3:150.0,4:10.0,5:10.0",0.07144410277545249,0.183311772090301,0.01084689587429502,0.17156996874175018,-0.03022246307416082,1.398138681924554,190,380,-0.40625,-0.5833333333333333
"0:170.0,1:10.0,2:120.0,3:170.0,4:10.0,5:10.0",0.06992147876527974,0.17471294783702923,0.019122246883228,0.5164160867161252,-0.08721123669448669,1.4185858720172535,195,383,-0.390625,-0.5958333333333334
"0:170.0,1:10.0,2:150.0,3:60.0,4:10.0,5:10.0",0.07860217949177145,0.2237360943548799,0.029423193839435625,-0.8653708902713129,0.13400448257637945,1.457505787100951,158,379,-0.50625,-0.5791666666666666
"0:170.0,1:10.0,2:150.0,3:90.0,4:10.0,5:10.0",0.07906203155105261,0.22633305001420564,0.047168615012657046,-0.3444617051100124,0.05972484806775258,1.4059318630300541,152,381,-0.525,-0.5874999999999999
"0:170.0,1:10.0,2:150.0,3:120.0,4:10.0,5:10.0",0.07791326491660762,0.21984553744929933,0.06385537424768573,0.17156996874174954,-0.030222463074161085,1.398138681924554,153,386,-0.521875,-0.6083333333333334
"0:170.0,1:10.0,2:150.0,3:150.0,4:10.0,5:10.0",0.07546367333743116,0.20601178247045743,0.07501253078131354,0.6901794395923281,-0.11226435509301218,1.435932519053305,161,390,-0.49687499999999996,-0.625
"0:170.0,1:10.0,2:150.0,3:170.0,4:10.0,5:10.0",0.0734236003087571,0.1944907311011114,0.07781307967726775,1.0399395577663906,-0.15153292954252912,1.4824070890232393,170,392,-0.46875,-0.6333333333333333
"0:170.0,1:10.0,2:170.0,3:60.0,4:10.0,5:10.0",0.080403457389517,0.2339085807799403,0.08385482248798357,-0.5174342269117634,0.08736677559219043,1.418674631655336,138,388,-0.56875,-0.6166666666666667
"0:170.0,1:10.0,2:170.0,3:90.0,4:10.0,5:10.0",0.07977788431347164,0.23037573688508087,0.10143274294431223,-0.0005051202371355224,8.944341036336357e-05,1.3955394960479581,136,392,-0.575,-0.6333333333333333
"0:170.0,1:10.0,2:170.0,3:120.0,4:10.0,5:10.0",0.0777037062987495,0.21866208197130216,0.11486194589728754,0.5164160867161257,-0.08721123669448712,1.4185858720172537,142,397,-0.55625,-0.6541666666666666
"0:170.0,1:10.0,2:170.0,3:150.0,4:10.0,5:10.0",0.07473666570107175,0.2019060998763861,0.12054430031793642,1.0399395577663915,-0.15153292954252895,1.4824070890232395,154,400,-0.51875,-0.6666666666666667
"0:170.0,1:10.0,2:170.0,3:170.0,4:10.0,5:10.0",0.07265257014956177,0.1901364369427152,0.11917639063670547,1.3928686590247368,-0.17254501518577584,1.5399312028094327,164,402,-0.48750000000000004,-0.675
"0:170.0,1:30.0,2:90.0,3:120.0,4:10.0,5:10.0",0.06783292457607949,0.1629181053175676,0.001494280682749996,-0.5186158985021158,0.08754717850147768,1.4187778453997848,208,382,-0.35,-0.5916666666666666
"0:170.0,1:30.0,2:90.0,3:150.0,4:10.0,5:10.0",0.0672110023772713,0.159405879284716,0.019076456279303947,-0.0016779385858217762,0.0002971183302591672,1.3955397227313355,206,385,-0.35624999999999996,-0.6041666666666667
"0:170.0,1:30.0,2:90.0,3:170.0,4:10.0,5:10.0",0.06596435518826267,0.15236559881330325,0.02875219492842236,0.34227088826750945,-0.05936085114481025,1.405801492564778,209,387,-0.34687500000000004,-0.6125
"0:170.0,1:30.0,2:120.0,3:90.0,4:10.0,5:10.0",0.07581958755959076,0.2080217624951835,0.0471926195549288,-0.518615898502116,0.08754717850147757,1.4187778453997844,166,384,-0.48124999999999996,-0.6000000000000001
"0:170.0,1:30.0,2:120.0,3:120.0,4:10.0,5:10.0",0.07519766536035033,0.2045095364598908,0.06477479515646177,-0.0016779384277982026,0.00029711830227756336,1.3955397227312885,165,388,-0.484375,-0.6166666666666667
"0:170.0,1:30.0,2:120.0,3:150.0,4:10.0,5:10.0",0.07312627772711702,0.1928116398684957,0.07821815731944746,0.5152343214194218,-0.0870305830846071,1.4184830457284552,171,392,-0.46562499999999996,-0.6333333333333333
"0:170.0,1:30.0,2:120.0,3:170.0,4:10.0,5:10.0",0.07120312649437609,0.1819508893796602,0.08302286177355571,0.863148066124075,-0.1337535066771029,1.457209085698397,178,395,-0.44375,-0.6458333333333333
"0:170.0,1:30.0,2:150.0,3:60.0,4:10.0,5:10.0",0.0787524033048653,0.2245844641157282,0.10967093286080187,-0.5186160617237794,0.0875472034113398,1.4187778596711365,139,395,-0.565625,-0.6458333333333333
"0:170.0,1:30.0,2:150.0,3:90.0,4:10.0,5:10.0",0.07813048116729246,0.22107223842869475,0.12725311414772075,-0.0016779385858217625,0.00029711833025932355,1.3955397227313355,137,399,-0.571875,-0.6625000000000001
"0:170.0,1:30.0,2:150.0,3:120.0,4:10.0,5:10.0",0.07605909353362697,0.20937434183485865,0.14069647631568546,0.5152343214194219,-0.08703058308460704,1.418483045728455,143,404,-0.553125,-0.6833333333333333
"0:170.0,1:30.0,2:150.0,3:150.0,4:10.0,5:10.0",0.07309323512350849,0.19262503599290473,0.14639909460372585,1.0387394105353316,-0.15142768195290188,1.4822259848022756,155,408,-0.515625,-0.7
"0:170.0,1:30.0,2:150.0,3:170.0,4:10.0,5:10.0",0.07100885696962853,0.18085377709851275,0.14504542238014914,1.3916602266895548,-0.1725081352162866,1.539723748836839,166,410,-0.48124999999999996,-0.7083333333333333
"0:170.0,1:30.0,2:170.0,3:30.0,4:10.0,5:10.0",0.07729147893285992,0.2163340806735296,0.1464252324064926,-0.6925584643030901,0.11258479989875753,1.4361994169660732,136,405,-0.575,-0.6875
"0:170.0,1:30.0,2:170.0,3:60.0,4:10.0,5:10.0",0.07721210648798763,0.215885834948081,0.16436542632939538,-0.17375520995948596,0.030603305247937963,1.3982051311954962,131,409,-0.590625,-0.7041666666666666
"0:170.0,1:30.0,2:170.0,3:90.0,4:10.0,5:10.0",0.07557966110720896,0.20666680855771546,0.17966903014419838,0.34227088826750907,-0.059360851144809754,1.4058014925647777,134,415,-0.58125,-0.7291666666666667
"0:170.0,1:30.0,2:170.0,3:120.0,4:10.0,5:10.0",0.07283176942981111,0.1911484419464563,0.18824135811715306,0.8631480661240747,-0.13375350667710273,1.457209085698397,146,420,-0.54375,-0.75
